,id_ocorrencia,conduta,natureza_lesao,tipo_crime,uf,municipio,endereco,logradouro_sede,geolocalizacao,latitude,longitude
0,2,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,RIO DE JANEIRO,Rio de Janeiro,Câmara Municipal,Câmara Municipal,0101000020E6100000E013EB54F91546C0DC847B65DE8A36C0,-22.542456,-44.1716715
1,2,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,RIO DE JANEIRO,Rio de Janeiro,Câmara Municipal,Câmara Municipal,0101000020E6100000E013EB54F91546C0DC847B65DE8A36C0,-22.542456,-44.1716715
2,4,Operação policial - Repressão a manifestação,Crimes de lesão corporal (CP),Lesão corporal grave,DISTRITO FEDERAL,Brasília,Esplanada dos Ministérios,Esplanada dos Ministérios,0101000020E6100000EC53E98255EF47C0B71F95078E982FC0,-15.7979586,-47.8697971
3,4,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,DISTRITO FEDERAL,Brasília,Esplanada dos Ministérios,Esplanada dos Ministérios,0101000020E6100000EC53E98255EF47C0B71F95078E982FC0,-15.7979586,-47.8697971
4,4,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,DISTRITO FEDERAL,Brasília,Esplanada dos Ministérios,Esplanada dos Ministérios,0101000020E6100000EC53E98255EF47C0B71F95078E982FC0,-15.7979586,-47.8697971
5,7,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,PARANÁ,Curitiba,Teatro Ópera de Arame,Teatro Ópera de Arame,0101000020E6100000C88FBF0659A348C078E805E9736239C0,-25.384581150000002,-49.276154368911705
6,7,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,PARANÁ,Curitiba,Teatro Ópera de Arame,Teatro Ópera de Arame,0101000020E6100000C88FBF0659A348C078E805E9736239C0,-25.384581150000002,-49.276154368911705
7,7,Operação policial - Repressão a manifestação,Crimes de lesão corporal (CP),Lesão corporal grave,PARANÁ,Curitiba,Teatro Ópera de Arame,Teatro Ópera de Arame,0101000020E6100000C88FBF0659A348C078E805E9736239C0,-25.384581150000002,-49.276154368911705
8,7,Operação policial - Repressão a manifestação,Crimes de lesão corporal (CP),Lesão corporal indeterminada,PARANÁ,Curitiba,Teatro Ópera de Arame,Teatro Ópera de Arame,0101000020E6100000C88FBF0659A348C078E805E9736239C0,-25.384581150000002,-49.276154368911705
9,12,Abordagem policial,Crimes contra a honra (CP),Injúria simples,SÃO PAULO,São Paulo,Rua da Consolação,Rua da Consolação,0101000020E6100000CF51A280485247C0F2DFCD64498C37C0,-23.5479949,-46.6428376
10,12,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,SÃO PAULO,São Paulo,Rua da Consolação,Rua da Consolação,0101000020E6100000CF51A280485247C0F2DFCD64498C37C0,-23.5479949,-46.6428376
11,12,Abordagem policial,Crimes contra a liberdade pessoal (CP),Ameaça,SÃO PAULO,São Paulo,Rua da Consolação,Rua da Consolação,0101000020E6100000CF51A280485247C0F2DFCD64498C37C0,-23.5479949,-46.6428376
12,12,Abordagem policial,Crimes contra a liberdade sexual (CP),Assédio sexual,SÃO PAULO,São Paulo,Rua da Consolação,Rua da Consolação,0101000020E6100000CF51A280485247C0F2DFCD64498C37C0,-23.5479949,-46.6428376
13,12,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Encarceramento de forma ilegal ou com abuso de poder,SÃO PAULO,São Paulo,Rua da Consolação,Rua da Consolação,0101000020E6100000CF51A280485247C0F2DFCD64498C37C0,-23.5479949,-46.6428376
14,12,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,São Paulo,Rua da Consolação,Rua da Consolação,0101000020E6100000CF51A280485247C0F2DFCD64498C37C0,-23.5479949,-46.6428376
15,18,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,GOIAS,Goiânia,,,0101000020E61000002ECB321F6BA048C0616F62484EAE30C0,-16.680882,-49.2532691
16,18,Abordagem policial,Crimes contra a administração da justiça (CP),Fraude processual,GOIAS,Goiânia,,,0101000020E61000002ECB321F6BA048C0616F62484EAE30C0,-16.680882,-49.2532691
17,21,Abordagem policial,Crimes contra a liberdade pessoal (CP),Ameaça,SÃO PAULO,Sarapuí,Zona Rural,zona rural ,0101000020E610000019575C1C95E947C06BF12900C6A337C0,-23.63974,-47.824863
18,21,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ofensa à honra ou ao patrimônio,SÃO PAULO,Sarapuí,Zona Rural,zona rural ,0101000020E610000019575C1C95E947C06BF12900C6A337C0,-23.63974,-47.824863
19,21,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal leve,SÃO PAULO,Sarapuí,Zona Rural,zona rural ,0101000020E610000019575C1C95E947C06BF12900C6A337C0,-23.63974,-47.824863
20,22,Operação policial - Repressão a manifestação,Crimes contra a liberdade pessoal (CP),Ameaça,SÃO PAULO,São Paulo,Avenida Paulista,Avenida Paulista,0101000020E6100000FAC4F0C7A35447C0B85C5892978E37C0,-23.5570003,-46.6612482
21,22,Operação policial - Repressão a manifestação,Crimes contra a honra (CP),Injúria racial ou qualificada,SÃO PAULO,São Paulo,Avenida Paulista,Avenida Paulista,0101000020E6100000FAC4F0C7A35447C0B85C5892978E37C0,-23.5570003,-46.6612482
22,24,Operação policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,Itu,Jardim Vitória,Jardim Vitória,0101000020E6100000FC15D79D935F47C0A5CCBC0B4A5937C0,-23.3487861,-46.7466924
23,24,Operação policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação de domicilio,SÃO PAULO,Itu,Jardim Vitória,Jardim Vitória,0101000020E6100000FC15D79D935F47C0A5CCBC0B4A5937C0,-23.3487861,-46.7466924
24,24,Operação policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Itu,Jardim Vitória,Jardim Vitória,0101000020E6100000FC15D79D935F47C0A5CCBC0B4A5937C0,-23.3487861,-46.7466924
25,25,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,SÃO PAULO,São Paulo,Favela do Moinho,Favela do Moinho,0101000020E6100000179FDF6ED25247C03C6DE8C1388737C0,-23.5282098,-46.64704690855995
26,25,Operação policial,Crimes contra a administração da justiça (CP),Fraude processual,SÃO PAULO,São Paulo,Favela do Moinho,Favela do Moinho,0101000020E6100000179FDF6ED25247C03C6DE8C1388737C0,-23.5282098,-46.64704690855995
27,25,Operação policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,SÃO PAULO,São Paulo,Favela do Moinho,Favela do Moinho,0101000020E6100000179FDF6ED25247C03C6DE8C1388737C0,-23.5282098,-46.64704690855995
28,25,Operação policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,São Paulo,Favela do Moinho,Favela do Moinho,0101000020E6100000179FDF6ED25247C03C6DE8C1388737C0,-23.5282098,-46.64704690855995
29,31,Operação policial,Crimes contra a administração em geral (CP),Prevaricação,SÃO PAULO,São Paulo,Centro,Centro ,0101000020E61000001FFA491009BB46C07A747EE59CED36C0,-22.9281753,-45.4612141
30,31,Operação policial,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o livre exercício profissional,SÃO PAULO,São Paulo,Centro,Centro ,0101000020E61000001FFA491009BB46C07A747EE59CED36C0,-22.9281753,-45.4612141
31,31,Operação policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,São Paulo,Centro,Centro ,0101000020E61000001FFA491009BB46C07A747EE59CED36C0,-22.9281753,-45.4612141
32,31,Operação policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,São Paulo,Centro,Centro ,0101000020E61000001FFA491009BB46C07A747EE59CED36C0,-22.9281753,-45.4612141
33,33,Operação policial,Crimes contra a liberdade pessoal (CP),Ameaça,SÃO PAULO,Campinas,Estádio Moisés Lucarelli,Estádio Moisés Lucarelli,0101000020E6100000AE62015F8E8647C035E4E9A6DEE936C0,-22.91355365,-47.051219821621416
34,33,Operação policial,Crimes contra a honra (CP),Injúria real,SÃO PAULO,Campinas,Estádio Moisés Lucarelli,Estádio Moisés Lucarelli,0101000020E6100000AE62015F8E8647C035E4E9A6DEE936C0,-22.91355365,-47.051219821621416
35,33,Operação policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,Campinas,Estádio Moisés Lucarelli,Estádio Moisés Lucarelli,0101000020E6100000AE62015F8E8647C035E4E9A6DEE936C0,-22.91355365,-47.051219821621416
36,33,Operação policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Campinas,Estádio Moisés Lucarelli,Estádio Moisés Lucarelli,0101000020E6100000AE62015F8E8647C035E4E9A6DEE936C0,-22.91355365,-47.051219821621416
37,35,Abordagem policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,SÃO PAULO,Bauru,Mary Dota,Mary Dota,0101000020E61000004C6DA983BC8548C058A604696B4B36C0,-22.2946077,-49.0448155
38,37,Abordagem policial,Crimes contra a vida (CP),Morte decorrente de intervenção policial,SÃO PAULO,Ribeirão Preto,,,0101000020E61000002CA116DE40E747C02DCC423BA72D35C0,-21.178333,-47.8066671
39,38,Operação policial - Blitz,Crimes contra a vida (CP),Morte decorrente de intervenção policial,SÃO PAULO,Bauru,,,0101000020E6100000D805CDF8088948C0EC843C27625236C0,-22.3218102,-49.0705863
40,39,Operação policial,Crimes contra a vida (CP),Morte decorrente de intervenção policial,RIO DE JANEIRO,Rio de Janeiro,Morro da Providência,Morro da Providência,0101000020E610000039DD004E189945C0A6BADB508CE636C0,-22.90057855,-43.19605422060199
41,41,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,São Paulo,Rua Bacopari,Rua Bacopari,0101000020E61000004210D6B5AC5C47C04F6331A0CD8A37C0,-23.5422001,-46.7240207
42,41,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal leve,SÃO PAULO,São Paulo,Rua Bacopari,Rua Bacopari,0101000020E61000004210D6B5AC5C47C04F6331A0CD8A37C0,-23.5422001,-46.7240207
43,46,Operação policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,São Paulo,São Miguel Paulista,São Miguel Paulista,0101000020E610000004456E271B3847C0C4B46FEEAF8037C0,-23.5026845,-46.43832867511995
44,49,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal leve,SÃO PAULO,Marília,Rua Delfim Moreira,Rua Delfim Moreira,0101000020E610000045D8F0F44AF948C0677DCA31593236C0,-22.1966735,-49.9476
45,49,Abordagem policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,SÃO PAULO,Marília,Rua Delfim Moreira,Rua Delfim Moreira,0101000020E610000045D8F0F44AF948C0677DCA31593236C0,-22.1966735,-49.9476
46,49,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal leve,SÃO PAULO,Marília,Rua Delfim Moreira,Rua Delfim Moreira,0101000020E610000045D8F0F44AF948C0677DCA31593236C0,-22.1966735,-49.9476
47,52,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,Ribeirão Preto,,,0101000020E61000002CA116DE40E747C02DCC423BA72D35C0,-21.178333,-47.8066671
48,53,Operação policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,São José do Rio Preto,,,0101000020E6100000405A52A4B1B048C086B7BD9305D034C0,-20.8125851,-49.3804212
49,54,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,SÃO PAULO,São Paulo,Terminal Sacomã,Terminal Sacomã - Região do Ipiranga,0101000020E6100000658C9456224D47C07AA97DDF649A37C0,-23.603101700000003,-46.6026104188284
50,54,Operação policial - Repressão a manifestação,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,São Paulo,Terminal Sacomã,Terminal Sacomã - Região do Ipiranga,0101000020E6100000658C9456224D47C07AA97DDF649A37C0,-23.603101700000003,-46.6026104188284
51,55,Abordagem policial,Crimes contra a vida (CP),Morte decorrente de intervenção policial,SÃO PAULO,Hortolândia,Centro,Centro de Hortolândia,0101000020E6100000CA86DADBD29B47C0C670D0B936DD36C0,-22.8641163,-47.2173724
52,59,Abordagem policial,Crimes contra a vida (CP),Morte decorrente de intervenção policial,SÃO PAULO,Ferraz de Vasconcelos,,Ferraz de Vasconcelos,0101000020E6100000F8CF89F3262F47C0A8CEFE9B728A37C0,-23.5408113,-46.3683762
53,62,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Encarceramento de forma ilegal ou com abuso de poder,SÃO PAULO,Santa Bárbara D'Oeste,Centro ,Centro ,0101000020E61000000BBE1F6DD2B447C07FC575E7E4C036C0,-22.7534928,-47.4126717
54,62,Abordagem policial,Crimes contra a honra (CP),Injúria racial ou qualificada,SÃO PAULO,Santa Bárbara D'Oeste,Centro ,Centro ,0101000020E61000000BBE1F6DD2B447C07FC575E7E4C036C0,-22.7534928,-47.4126717
55,62,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal leve,SÃO PAULO,Santa Bárbara D'Oeste,Centro ,Centro ,0101000020E61000000BBE1F6DD2B447C07FC575E7E4C036C0,-22.7534928,-47.4126717
56,62,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Santa Bárbara D'Oeste,Centro ,Centro ,0101000020E61000000BBE1F6DD2B447C07FC575E7E4C036C0,-22.7534928,-47.4126717
57,63,Operação policial,Crimes contra a paz pública (CP),Constituição de milícia privada,SÃO PAULO,Guarulhos,Rua México,Rua México,0101000020E6100000F65A75C2F03A47C05FEA8C94D27037C0,-23.4407132,-46.4604724
58,63,Operação policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,Guarulhos,Rua México,Rua México,0101000020E6100000F65A75C2F03A47C05FEA8C94D27037C0,-23.4407132,-46.4604724
59,64,Abordagem policial,Crimes contra a administração da justiça (CP),Fraude processual,SÃO PAULO,São Paulo,,,0101000020E610000056EEAAAC125147C0FE04BC71F78C37C0,-23.5506507,-46.6333824
60,64,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,São Paulo,,,0101000020E610000056EEAAAC125147C0FE04BC71F78C37C0,-23.5506507,-46.6333824
61,65,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,Guarujá,Vicente de Carvalho,Vicente de Carvalho,0101000020E61000007CBB71192A2347C0E068C70DBFF337C0,-23.952134,-46.274722271474246
62,65,Abordagem policial,Crimes contra a paz pública (CP),Constituição de milícia privada,SÃO PAULO,Guarujá,Vicente de Carvalho,Vicente de Carvalho,0101000020E61000007CBB71192A2347C0E068C70DBFF337C0,-23.952134,-46.274722271474246
63,69,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,São Paulo,Estação Pinheiros,Estação Pinheiros,0101000020E61000005A2327B8FD5947C07C1BAC49019137C0,-23.5664259,-46.7030554
64,69,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,São Paulo,Estação Pinheiros,Estação Pinheiros,0101000020E61000005A2327B8FD5947C07C1BAC49019137C0,-23.5664259,-46.7030554
65,70,Abordagem policial – Perseguição,Crimes contra a administração em geral (CP),Prevaricação,SÃO PAULO,Santa Bárbara D'Oeste,Mollon 4,Mollon 4,0101000020E6100000451559C6E1AE47C03BB9F0CD80C036C0,-22.7519654,-47.3662651
66,70,Abordagem policial – Perseguição,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Santa Bárbara D'Oeste,Mollon 4,Mollon 4,0101000020E6100000451559C6E1AE47C03BB9F0CD80C036C0,-22.7519654,-47.3662651
67,70,Abordagem policial – Perseguição,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,Santa Bárbara D'Oeste,Mollon 4,Mollon 4,0101000020E6100000451559C6E1AE47C03BB9F0CD80C036C0,-22.7519654,-47.3662651
68,72,Abordagem policial – Perseguição,Crimes contra a vida (CP),Morte decorrente de intervenção policial,SÃO PAULO,São Paulo,Avenida Adélia Chohfi ,Avenida Adélia Chohfi ,0101000020E61000002480F67EFE3C47C0849ECDAACF9D37C0,-23.61645,-46.4765166
69,72,Abordagem policial – Perseguição,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,São Paulo,Avenida Adélia Chohfi ,Avenida Adélia Chohfi ,0101000020E61000002480F67EFE3C47C0849ECDAACF9D37C0,-23.61645,-46.4765166
70,73,Abordagem policial,Crimes contra a honra (CP),Injúria real,SÃO PAULO,Americana,Avenida Paschoal Ardito,Avenida Paschoal Ardito,0101000020E61000007391312DA0A847C066CFAFF72CBB36C0,-22.7311549,-47.3173882
71,73,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ofensa à honra ou ao patrimônio,SÃO PAULO,Americana,Avenida Paschoal Ardito,Avenida Paschoal Ardito,0101000020E61000007391312DA0A847C066CFAFF72CBB36C0,-22.7311549,-47.3173882
72,73,Abordagem policial,Crimes contra a liberdade pessoal (CP),Ameaça,SÃO PAULO,Americana,Avenida Paschoal Ardito,Avenida Paschoal Ardito,0101000020E61000007391312DA0A847C066CFAFF72CBB36C0,-22.7311549,-47.3173882
73,73,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Americana,Avenida Paschoal Ardito,Avenida Paschoal Ardito,0101000020E61000007391312DA0A847C066CFAFF72CBB36C0,-22.7311549,-47.3173882
74,77,Operação policial,Crimes contra a vida (CP),Homicídio culposo,SÃO PAULO,Caraguatatuba,,,0101000020E610000094A46B26DFB446C0E65C8AABCA9E37C0,-23.62028,-45.41306
75,79,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,Franca,"Rua Irênio Grecco, Parque São Jorge","Rua Irênio Grecco, no Parque São Jorge",0101000020E61000000630C099F3B347C0E034D82F338534C0,-20.5203123,-47.4058716
76,79,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Franca,"Rua Irênio Grecco, Parque São Jorge","Rua Irênio Grecco, no Parque São Jorge",0101000020E61000000630C099F3B347C0E034D82F338534C0,-20.5203123,-47.4058716
77,81,Abordagem policial,Crimes contra a liberdade pessoal (CP),Ameaça,SÃO PAULO,São Paulo,Jardim Santa Maria,Jardim Santa Maria.,0101000020E6100000A04FE449D26747C07A19C5724B9537C0,-23.5831825,-46.811105
78,81,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,São Paulo,Jardim Santa Maria,Jardim Santa Maria.,0101000020E6100000A04FE449D26747C07A19C5724B9537C0,-23.5831825,-46.811105
79,82,Abordagem policial,Crimes contra a vida (CP),Homicídio simples,SÃO PAULO,São Paulo,Capão Redondo,Capão Redondo ,0101000020E61000004816358AC46347C0ED180DCF01AC37C0,-23.6719026,-46.779435420915036
80,84,Abordagem policial – Perseguição,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,Guarulhos,Vila Flórida ,Vila Flórida ,0101000020E6100000A136058DF44147C07A1FA22CD77237C0,-23.4485958,-46.5152756
81,87,Operação policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Diadema,Jardim Inamar,"Jardim Inamar, Diadema",0101000020E6100000C20CC448795047C0D6C56D3480B537C0,-23.7089875,-46.62870130131479
82,87,Operação policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,Diadema,Jardim Inamar,"Jardim Inamar, Diadema",0101000020E6100000C20CC448795047C0D6C56D3480B537C0,-23.7089875,-46.62870130131479
83,90,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal grave,SÃO PAULO,Jacareí,,,0101000020E610000072BF4351A0FB46C0751F80D4264E37C0,-23.30528,-45.96583
84,90,Abordagem policial,Crimes de lesão corporal (CP),Lesão corporal indeterminada,SÃO PAULO,Jacareí,,,0101000020E610000072BF4351A0FB46C0751F80D4264E37C0,-23.30528,-45.96583
85,90,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,SÃO PAULO,Jacareí,,,0101000020E610000072BF4351A0FB46C0751F80D4264E37C0,-23.30528,-45.96583
86,92,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,SÃO PAULO,Brotas,Estação ferroviária,Estação ferroviária em Brotas. ,0101000020E6100000858496CEE03F43C0429EB87768F529C0,-12.97931265,-38.49904806470389
